ter;ters;Nazwa;24.11;25.11;26.11;27.11;28.11;29.11;30.11;01.12;02.12;03.12;04.12;05.12;06.12;07.12;08.12;09.12;10.12;11.12;12.12;13.12;14.12;15.12;16.12;17.12;18.12;19.12;20.12;21.12;22.12;23.12;24.12;25.12;26.12;27.12;28.12;29.12;30.12;31.12;01.01;02.01;03.01;04.01;05.01;06.01;07.01;08.01;09.01;10.01;11.01;12.01;13.01;14.01;15.01;16.01;17.01;18.01;19.01;20.01;21.01;22.01;23.01;24.01;25.01;26.01;27.01;28.01;29.01;30.01;31.01;01.02;02.02;03.02;04.02;05.02;06.02;07.02;08.02;09.02;10.02;11.02;12.02;13.02;14.02;15.02;16.02;17.02;18.02;19.02;20.02;21.02;22.02;23.02;24.02;25.02;26.02;27.02;28.02;01.03;02.03;03.03;04.03;05.03;06.03;07.03;08.03;09.03;10.03;11.03;12.03;13.03;14.03;15.03;16.03;17.03;18.03;19.03;20.03;21.03;22.03;23.03;24.03;25.03;26.03;27.03;28.03;29.03;30.03;31.03;01.04;02.04;03.04;04.04;05.04;06.04;07.04;08.04;09.04;10.04;11.04;12.04;13.04;14.04;15.04;16.04;17.04;18.04;19.04;20.04;21.04;22.04;23.04;24.04;25.04;26.04;27.04;28.04;29.04;30.04;01.05;02.05;03.05;04.05;05.05;06.05;07.05;08.05;09.05;10.05;11.05;12.05;13.05;14.05;15.05;16.05;17.05;18.05;19.05;20.05;21.05;22.05;23.05;24.05;25.05;26.05;27.05;28.05;29.05;30.05;31.05;01.06;02.06;03.06;04.06;05.06;06.06;07.06;08.06;09.06;10.06;11.06;12.06;13.06;14.06;15.06;16.06;suma
209000;2090;Powiat legnicki;2;1;1;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;2;1;0;1;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;2;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;1;0;1;0;0;0;1;1;2;1;0;0;1;1;0;1;1;0;0;0;0;0;4;1;0;0;0;1;1;0;0;0;0;1;1;2;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;73
262000;2620;Powiat m.Legnica;2;3;0;2;0;0;0;1;1;1;1;1;0;0;1;2;0;0;1;0;0;3;1;2;0;1;0;0;3;2;3;0;0;0;0;2;3;0;2;0;0;0;3;1;0;0;0;0;0;3;1;4;0;0;0;0;1;1;1;0;1;0;0;4;2;0;0;0;0;0;2;0;0;1;1;0;0;2;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;3;0;0;1;1;0;0;1;0;1;0;2;0;0;0;6;2;2;2;0;0;0;0;5;2;3;0;0;4;3;1;0;0;0;0;1;2;3;2;2;0;0;2;3;1;1;2;0;0;0;1;1;1;2;0;0;0;3;0;1;1;0;0;3;0;1;2;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;1;3;1;0;0;0;0;0;0;157
210000;2100;Powiat lubañski;4;1;1;3;0;0;0;0;1;0;2;0;1;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;4;1;0;0;0;1;5;0;0;2;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;3;0;1;0;0;1;0;5;0;0;0;0;0;0;3;0;0;3;0;1;0;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;77
211000;2110;Powiat lubiñski;5;0;2;3;1;0;0;0;0;2;0;1;0;1;0;2;1;2;0;0;0;2;1;0;1;0;1;1;0;2;3;0;0;0;0;0;3;0;1;2;0;0;0;4;0;0;1;1;0;0;3;0;0;2;1;0;0;3;0;1;2;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;1;1;0;0;0;0;3;0;4;1;3;0;0;0;6;3;0;1;0;0;3;1;1;0;2;0;0;6;2;3;0;0;0;0;6;0;2;1;0;0;0;0;2;0;1;3;0;0;4;0;3;1;0;0;0;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;143
212000;2120;Powiat lwówecki;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;34
213000;2130;Powiat milicki;0;0;0;0;2;0;0;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;2;0;0;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;2;1;0;1;1;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;61
214000;2140;Powiat oleœnicki;1;2;1;0;0;3;0;4;1;1;1;0;0;0;1;0;1;0;0;0;0;0;2;3;0;0;1;0;2;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;1;3;2;0;3;0;0;0;4;2;2;2;2;0;0;3;1;0;1;0;0;0;1;2;3;0;0;0;0;0;0;1;1;0;0;3;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95
215000;2150;Powiat o³awski;1;1;0;2;1;0;4;1;2;0;3;1;1;0;3;1;2;0;1;0;0;0;4;1;2;1;0;0;2;0;0;5;0;0;0;0;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;8;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;9;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;96
216000;2160;Powiat polkowicki;0;1;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;1;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;3;3;1;0;3;0;0;0;1;0;1;0;0;0;0;0;3;3;0;0;0;2;3;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;64
217000;2170;Powiat strzeliñski;0;0;3;1;0;0;0;1;3;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54
